timestamp,focus_value,ema,dema,dFV,smooth_ddFV,ratio,x,y,z,metric
0.0,2.25576896,2.25576896,2.25576896,0,0,1.0,0.6314603446006756,0.1911054169072567,0.2686242090907657,sobel
0.12880206108093262,2.71151231,2.2991730885714285,2.338443490612245,0.08267453061224472,0,1.0366502651992537,0.6314500767776681,0.1911095573098846,0.26858851233751924,sobel
0.24119091033935547,2.3807628399999996,2.3069435410884354,2.349504314259799,0.01106082364755423,-0.03580685348234525,1.004729993986153,0.6314564844940993,0.19111294451150157,0.26859095880448247,sobel
0.30852317810058594,2.7213011899999997,2.346406174318108,2.4206178277285693,0.07111351346877015,0.012122918169435337,1.030267453878319,0.6314697476085799,0.19109822855663344,0.2686356234680848,sobel
0.42958974838256836,2.4517868400000005,2.3564424281925738,2.432666725259889,0.012048897531319547,-0.023470848884007633,1.0049776124893808,0.6314548571920366,0.19109437930648773,0.26858579135975796,sobel
0.5940356254577637,2.39776284,2.3603777055075668,2.4329030347106073,0.00023630945071850817,-0.017641718482304336,1.0000971400842806,0.6314709973392132,0.1910781467267437,0.2686276834838736,sobel
0.7634265422821045,2.40687975,2.364806471649703,2.4344316055334345,0.0015285708228272021,-0.008174728555097821,1.000628290894055,0.6320924367025844,0.19135006899499374,0.2688003106385553,sobel
0.9020335674285889,2.66822364,2.393703344825922,2.4828423035944485,0.048410698061013946,0.01935369934154446,1.0198858320566397,0.6333122880163158,0.19167709257969875,0.2689021725891937,sobel
1.0295629501342773,3.0552759999999997,2.4567102643663103,2.594366059026757,0.11152375543230875,0.04123337835641963,1.0449177764012052,0.6345063039867607,0.19172574471725262,0.268860617414503,sobel
1.1009047031402588,2.6421689600000007,2.4743729972838047,2.614899284140037,0.02053322511327993,-0.024878575981304593,1.007914544303352,0.6351893723380517,0.19174782663408013,0.26885224678494113,sobel
1.2259995937347412,2.59625975,2.485981259447252,2.6236268037983907,0.00872751965835361,-0.018342140718115456,1.0033376121639896,0.6363792840258042,0.1918720397990215,0.26887429210378544,sobel
1.3446547985076904,2.17512444,2.456375848071323,2.554126444572703,-0.06950035922568754,-0.048285009801078305,0.9735098150678033,0.6375544331787449,0.1919149182994121,0.26893408364876936,sobel
1.4458012580871582,2.84164079,2.4930677473026255,2.614706195822672,0.060579751249968616,0.040897550337288924,1.023718383785852,0.6387171106483773,0.19190733245136915,0.26907470698599667,sobel
1.5943188667297363,3.36761351,2.576357819940471,2.761769339083325,0.14706314326065328,0.0636904711739868,1.0562446149764764,0.6402073057148459,0.19204762213780457,0.26921501270143017,sobel
1.715339183807373,2.65487975,2.583836098993759,2.758355440218841,-0.0034138988644842883,-0.04339328547557539,0.9987638725594595,0.6414304475399837,0.1921287214397235,0.2692663295150599,sobel
1.8358068466186523,2.53796864,2.579467769565782,2.7334139230964953,-0.02494151712234549,-0.032460451866718296,0.9909578306121539,0.6424628874188366,0.1921005058785726,0.26922066479094586,sobel
1.953737735748291,2.4082719100000003,2.5631634019880885,2.687696446421773,-0.045717476674722146,-0.026618205709547475,0.9832745870325662,0.6435103080049817,0.19216633084797297,0.269161188102502,sobel
2.0660481452941895,2.69628479,2.5758416294177944,2.699985161103719,0.012288714681945923,0.0156939928235603,1.0045722107860455,0.6444428156234973,0.19230141051978966,0.26916028180464535,sobel
2.164724349975586,2.7395959999999997,2.5914372837589568,2.7178679758787023,0.017882814774983213,0.010644046458298796,1.0066233011323933,0.645377939243517,0.1923222400429691,0.2691223280881833,sobel
2.219726800918579,3.3103998400000005,2.6599099081628657,2.8362510040652196,0.11838302818651725,0.05557212993491642,1.0435573137610716,0.6459288744838731,0.19230166539564458,0.26915274702075676,sobel
2.34354567527771,3.1516309999999996,2.706740488337831,2.908657719074453,0.07240671500923357,0.004797908378816371,1.0255290222570048,0.6471186337399478,0.1921836813892694,0.26926019044034466,sobel
2.5799102783203125,3.4165926399999997,2.7743454551627993,3.018198872004238,0.10954115292978495,0.020966173149683874,1.0376603792916004,0.6492730920816856,0.19240390800389182,0.26930353491330333,sobel
2.7617359161376953,3.53794375,2.8470691022901518,3.1334959696904865,0.1152970976862484,0.013361058953073667,1.0382006297715185,0.6510472298571217,0.19233697919470977,0.2692568940681313,sobel
2.8792450428009033,4.555978840000001,3.0098224106434706,3.4162235220396333,0.2827275523491468,0.09039575680798605,1.0902275142792264,0.6522927108777454,0.19213273053603117,0.2692041775125651,sobel
2.9887099266052246,5.49812256,3.2468033772488543,3.8289109716312058,0.41268744959157244,0.11017782702520584,1.1208022387672045,0.6533126196872245,0.19222363136054066,0.2691852026341771,sobel
3.100393295288086,6.99207191,3.603495618463249,4.452885945907925,0.6239749742767189,0.16073267585517614,1.1629640853234284,0.6543060174546655,0.19238663535957043,0.26917025581157944,sobel
3.3069586753845215,7.501335640000001,3.9747184776572255,5.07908278937791,0.6261968434699856,0.08147727252422143,1.1406271912366053,0.6561790894012941,0.19235544411602534,0.2693329104352064,sobel
3.4649555683135986,10.49463951,4.595663337880347,6.156657350591409,1.077574561213499,0.26642749513386743,1.2121592826695153,0.6579085884407541,0.19221157376076534,0.2694162933324158,sobel
3.622906446456909,16.634366389999997,5.742206485701266,8.191882964277822,2.0352256136864124,0.6120392738033904,1.3305731499725104,0.6593337329411411,0.19254939559777814,0.2694545719290701,sobel
3.829517126083374,17.074099040000004,6.821434348015432,10.014252561202275,1.822369596924453,0.19959162852071555,1.2224604043870284,0.6612882039097348,0.192471512292818,0.2693349693492004,sobel
