focus_value,x,y,z,quaternion,timestamp,metric
784.1723345382602,0.6803273549555006,0.10284193872892469,0.3476709212468567,"0.7073859337767452,0.7068272802638805,0.00019453320418355043,-0.0005465586890537541",3.5200369358062744,squared_sobel
782.0479564619234,0.68033241983092,0.10279446707761414,0.34763648304597494,"0.707403012237982,0.7068102022949809,0.0001577536053487798,-0.0005397426773773887",3.7206766605377197,squared_sobel
782.2690222139657,0.6803214136459234,0.10281876011881522,0.3476134008369318,"0.7074003529538396,0.7068128341281438,0.0001440003462094867,-0.0005808755671675545",3.938032865524292,squared_sobel
775.4964604684974,0.6803269952717446,0.10281957816542937,0.3476463500000664,"0.7073911757078502,0.7068220376451821,0.00016656864754736425,-0.0005512573480145462",4.160032033920288,squared_sobel
780.803940990086,0.6803268553075281,0.10281873012356584,0.34765688153812013,"0.7074001582132253,0.7068130279730745,0.00019132017409330553,-0.0005683696231622738",4.382951259613037,squared_sobel
784.0544158951852,0.6803208580944599,0.10283051494056489,0.347639847625953,"0.7073860081581819,0.7068271971327729,0.0001632405722797588,-0.0005676336640229025",4.577777147293091,squared_sobel
786.454785563507,0.6803166165567177,0.10283540190064405,0.3476771806273339,"0.7073979435114338,0.7068152548102644,0.00019144899355432848,-0.0005553652656335562",4.840088367462158,squared_sobel
785.6330296222482,0.6803238955847083,0.10284095139406729,0.3476660954290971,"0.7073903338798825,0.7068228703902323,0.00019251192907609947,-0.0005553069228777314",5.060526371002197,squared_sobel
789.2659629093133,0.6803250295424071,0.10280538814983367,0.34765604354323965,"0.7073874276912805,0.7068257942790931,0.00017496949644514858,-0.0005413609868547356",5.2801783084869385,squared_sobel
786.535348051601,0.6803227845617487,0.10282724229185385,0.3476871718467178,"0.7074002248476016,0.7068129717052491,0.0002063925260074183,-0.000549833504470133",5.417860984802246,squared_sobel
789.3355272006604,0.6803295748360909,0.1028477259266281,0.34767164749250434,"0.7073807623983623,0.7068324592121872,0.0001861915949833143,-0.0005449086649405684",5.677866697311401,squared_sobel
787.4532774928659,0.680318522240535,0.10283286003305765,0.347652452944175,"0.7074014523689925,0.7068117327858408,0.0001631787235181803,-0.000577022721768874",5.910766124725342,squared_sobel
789.3879803950249,0.6803130388808235,0.10284696445998245,0.34764100243064033,"0.7073933969719073,0.706819806522813,0.00015689586966232392,-0.0005642794386408907",6.077771902084351,squared_sobel
787.1870066263061,0.680329374547044,0.1028456835896434,0.34766758125182445,"0.707380083462476,0.7068331447309264,0.0001971081811320693,-0.000533084209608741",6.240162134170532,squared_sobel
685.7447202181387,0.6809798117540337,0.10306751591267617,0.3483846572202224,"0.7073814303608975,0.7068315400421326,0.0007744696040654508,-0.00029356271959984226",6.4376442432403564,squared_sobel
713.3632111428767,0.6818538186547071,0.10327973814216493,0.34856072371462654,"0.7073072897793046,0.706905584829281,0.0009215421663546524,-0.00020669364453719622",6.619568824768066,squared_sobel
771.2881637889714,0.683158186154073,0.10344367729845258,0.34819373412532895,"0.7073098847386685,0.7069032263216039,0.0006707250591757071,-0.00032510763405870624",6.880183935165405,squared_sobel
743.5966979014787,0.6836704195265182,0.10347437906690285,0.3481117932097655,"0.7073025442928194,0.706910612356051,0.0006047510645460951,-0.00036228641616735803",6.979471445083618,squared_sobel
775.8465869718923,0.6849027380084427,0.10361254566788944,0.348111444857633,"0.7072960066403299,0.7069171341579341,0.000625879514175638,-0.0003642793013554207",7.221164226531982,squared_sobel
796.0407174381032,0.6858735757754486,0.1036446455309658,0.3480903603302302,"0.7072812484973358,0.7069319015037545,0.000628585453552587,-0.0003564276411186759",7.393326044082642,squared_sobel
925.6328800413132,0.6872282337481859,0.10386813885192257,0.3482102475194706,"0.7072216752583467,0.706991394850385,0.0007647462311197441,-0.0002912309852760209",7.639850378036499,squared_sobel
1033.0038656583538,0.6879180939945991,0.103951758929146,0.3482617874898718,"0.7071885902395729,0.7070244379732175,0.000814410281265049,-0.00028049869043709786",7.7803192138671875,squared_sobel
933.1367613444642,0.6890254613574995,0.1041037485996607,0.3484479517015231,"0.7071421597509919,0.7070706471607242,0.001005881158264544,-0.00023244249304231408",7.983678579330444,squared_sobel
929.1730419132243,0.6899060390109412,0.1042518892604427,0.3485312524160179,"0.7070568321265577,0.7071559037526846,0.0010634008894983946,-0.00018195996523434298",8.149393320083618,squared_sobel
982.3474543480919,0.6910788182144585,0.10438452329736826,0.3484272286130131,"0.7070307766210623,0.7071820155209521,0.0010190933689566437,-0.00019819951255260537",8.385663747787476,squared_sobel
912.6475812924767,0.6918746099255291,0.10454070484579202,0.34844776155271906,"0.7069745441966258,0.7072381701034087,0.0010620915160265358,-0.00019122857227384804",8.546706914901733,squared_sobel
808.0361918385399,0.692978402742722,0.10467752870972294,0.3484572837431331,"0.7069431712682162,0.707269488613738,0.0010867803343093923,-0.00020489461742784692",8.78037142753601,squared_sobel
708.9722481402486,0.694372788236021,0.10486486307020242,0.34866991702579964,"0.7068668913429823,0.70734541046618,0.0012851496841802248,-0.0001288636063271239",9.069304704666138,squared_sobel
608.6544635058972,0.6956529175063036,0.10498217691323776,0.3488278660416161,"0.7068403875731417,0.7073716299586508,0.0014294725683313212,-1.5273144352922954e-05",9.313539743423462,squared_sobel
534.6159206721679,0.6962170396858648,0.10507883230783384,0.34872366921045317,"0.7067916452700381,0.7074204962582942,0.0013433794480760145,-8.355716597574858e-05",9.42193341255188,squared_sobel
focus_value,x,y,z,quaternion,timestamp,metric
462.165835264967,0.6977290874386822,0.10522818057583602,0.3488025578392426,"0.7067603692829727,0.7074515226209742,0.0014564884478641864,-4.683655142613262e-05",0.0,squared_sobel
411.80317602964055,0.6985752321986946,0.10529993772780935,0.3488803264806157,"0.7067505006511028,0.7074612032790607,0.0015412712564909707,-1.2933409377602631e-05",0.16168856620788574,squared_sobel
369.53761861773705,0.69951591120286,0.1054014931394404,0.34886295281370827,"0.7067062435220053,0.7075054443762859,0.001526831527930701,-1.817734059769463e-05",0.3546106815338135,squared_sobel
336.3975577103003,0.7004428964636892,0.10542640810551128,0.34892930589423987,"0.706717583602264,0.7074939961152865,0.0015819121443902393,-6.493649374996606e-06",0.5336489677429199,squared_sobel
307.39044037050985,0.701841382828549,0.10536539886603408,0.3489250799565817,"0.7067759363393907,0.7074356752885229,0.0015936889131344975,3.600412683018758e-05",0.6923081874847412,squared_sobel
286.1920018454429,0.7020036903069417,0.10541678518492027,0.34890946078894125,"0.7067372894753134,0.707474381273431,0.001550321896156978,-2.980149611442401e-06",1.0148377418518066,squared_sobel
272.25187447064445,0.7020225848093723,0.10541852321397263,0.34888895585402707,"0.7067474321194366,0.707464232078988,0.0015579758369194503,-1.525652861550671e-05",1.2915809154510498,squared_sobel
265.69876271362466,0.701946485939253,0.10541117870455634,0.34888255097991305,"0.7067310729673099,0.7074806075469393,0.0015428336849518454,-1.0569268199922838e-05",1.4506573677062988,squared_sobel
258.01620278205525,0.6940747224658738,0.1045015446029711,0.3484951248317666,"0.7069171727502812,0.7072954479403989,0.0011031912670901155,-0.0002077560294823766",1.6798794269561768,squared_sobel
356.92559817539757,0.6820331949954698,0.10306267872850076,0.3477131809072267,"0.7073159878607773,0.7068972533583174,0.0002366321213059633,-0.0005572398393388289",1.8962411880493164,squared_sobel
516.4226564515708,0.6803348361099772,0.10272222427938651,0.34756955853358157,"0.7074295153779487,0.7067836219062751,9.957884067279394e-05,-0.0006185961708163463",2.0412912368774414,squared_sobel
651.5472863581322,0.6803345906990016,0.10286880498970877,0.3475862861917971,"0.7073650778767089,0.7068481252415715,0.00012001447114335222,-0.0006000328991119108",2.338514804840088,squared_sobel
712.0838523381251,0.6803207280790656,0.10280392681212427,0.3476033116826319,"0.7073954271029557,0.7068177542348558,0.00012480243463053642,-0.0005970230935398852",2.4845974445343018,squared_sobel
747.7913407089293,0.6803286937038174,0.1028418280513432,0.34762205210439745,"0.7073670894576305,0.706846112045221,0.0001438972064772087,-0.0005949221709959621",2.7979624271392822,squared_sobel
766.3481649601332,0.6803391898265029,0.10284299025199002,0.34762970299528756,"0.7073678672312507,0.7068453415307713,0.00015397766211498374,-0.0005829715589657982",2.958536148071289,squared_sobel
775.9276388517554,0.6803236388232174,0.10285604389825889,0.34759672237061096,"0.7073675657591962,0.7068456455501663,0.00011052585717436736,-0.0005899683999602704",3.1215078830718994,squared_sobel
777.5364553623849,0.6803365296656283,0.10284724794025536,0.3475984313588387,"0.7073700832111128,0.7068431069737315,0.00012761299512397,-0.0006092754293175233",3.2880709171295166,squared_sobel
778.210010449679,0.6803387269317878,0.10284582584918324,0.34760605928495514,"0.7073565252415085,0.7068566925271076,0.00013308800869870556,-0.0005871247561182101",3.558020830154419,squared_sobel
667.0835715538005,0.6811574812393019,0.1031148216512354,0.34810454729323453,"0.7072719600942015,0.7069412027813426,0.0006120040206089123,-0.00036840962763134055",3.723947525024414,squared_sobel
672.97707776188,0.6822216026953011,0.10334889645863014,0.3482806210950435,"0.7072281643590401,0.7069848324748133,0.0008365227495469079,-0.0002653631327535698",3.9181811809539795,squared_sobel
715.5028499177649,0.6831940671802057,0.10351261478256078,0.34815989818483006,"0.7071635797878086,0.707049546505574,0.0007124466966115537,-0.00032035551877692396",4.1174023151397705,squared_sobel
734.9704175106253,0.6840565208661429,0.10360626240430668,0.3480886021348225,"0.7071654246094463,0.7070476903260356,0.0007269225174525497,-0.00031213012289272815",4.2812464237213135,squared_sobel
733.1392747457487,0.6848195406057943,0.10364346368043827,0.3481273246413482,"0.7071778358262196,0.7070352896147594,0.0007190987225385749,-0.0003010856107401695",4.435020446777344,squared_sobel
816.6696752860264,0.685978075553778,0.10381695158914893,0.3480979142226916,"0.7071533973465606,0.7070596957654869,0.0007395608065057242,-0.0003351045332545986",4.647870779037476,squared_sobel
937.6945229097291,0.6870449304425665,0.1040036812847296,0.34823962852354995,"0.7071194450099534,0.7070935335760743,0.0008701834403631149,-0.0002608534004079399",4.855445146560669,squared_sobel
1033.2042619638464,0.6882119325536855,0.10413239482646754,0.34829969736447186,"0.7070732935042867,0.7071396183252545,0.0009278215837987133,-0.00023865230519791873",5.080681324005127,squared_sobel
1054.8732522099317,0.6894478760920597,0.10426059433687515,0.34845335011489686,"0.7070567965206781,0.7071559238169299,0.0010734772785542309,-0.00018316952057259982",5.320355415344238,squared_sobel
1101.9801070858857,0.6900899545567108,0.10434577951843256,0.3485196826996477,"0.7070326857804135,0.7071799375009654,0.0011371481055773946,-0.00015533335762975454",5.435417413711548,squared_sobel
996.1816742091199,0.691582278478093,0.10457280196611607,0.34843641196894315,"0.7069698866442284,0.7072427853924355,0.0010889469439636498,-0.0001899556514348338",5.71683669090271,squared_sobel
918.899211692039,0.6922823232640144,0.10468234974478094,0.34841241326318617,"0.7069234775594394,0.7072891777684972,0.0010812023653941033,-0.00021653701070937037",5.854616165161133,squared_sobel
828.8260913182721,0.6930698604177478,0.1047936716852459,0.3483779215588142,"0.7068910442039864,0.7073215877291262,0.0010791636733745742,-0.00024199651220532014",6.012378215789795,squared_sobel
734.5022738844091,0.6940645535988644,0.1050100471975352,0.3485298763249496,"0.7068128055509911,0.7073995498236852,0.0012288546473433945,-0.00015727250258523335",6.221672534942627,squared_sobel
638.0034335500204,0.6948869482724878,0.10493439877284992,0.34864546879317476,"0.706871924120826,0.7073403704231924,0.0012937321606397972,-9.755203166047058e-05",6.367429733276367,squared_sobel
533.0761694181226,0.6963325521782159,0.10505258481087866,0.34859603045473175,"0.7068461216073446,0.7073662035273213,0.0012650607282075706,-0.00011873227602814209",6.636887788772583,squared_sobel
focus_value,x,y,z,quaternion,timestamp,metric
456.2591411537814,0.698055501725677,0.10525522320575512,0.34864831138800134,"0.7067730421785395,0.7074390606288803,0.0013538121771137104,-9.766682633789894e-05",0.0,squared_sobel
396.24130349541156,0.6990613454241549,0.1054277988855193,0.34867816239946714,"0.706708748610814,0.7075032215223869,0.0013898418577571905,-6.717136409137535e-05",0.19742870330810547,squared_sobel
352.08735016615464,0.699942189594197,0.10552055657689999,0.34874346872014117,"0.7066991574962286,0.707512659456904,0.001460959959224253,-5.566270854965696e-05",0.3769514560699463,squared_sobel
307.84074371962686,0.7016082651935376,0.10561970373879905,0.34875280904585637,"0.7066875572378527,0.7075242626810849,0.0014537908423076337,-2.559239440831153e-05",0.6971209049224854,squared_sobel
279.05628834214934,0.7024654916216324,0.10553710334589957,0.3487775292280025,"0.7067052137703388,0.7075066139002568,0.0014599677911558777,-2.472370553735291e-05",0.8777594566345215,squared_sobel
264.5684915253414,0.7024880230182086,0.10560476520519621,0.34873250005769096,"0.7066800845380251,0.7075317802748634,0.00142710548832512,-3.726039755569251e-05",1.0874807834625244,squared_sobel
256.89409532602826,0.7024927834734666,0.10560951231383897,0.3486881199246144,"0.7066798388926693,0.7075320973982798,0.0013910493492421021,-3.788838787854628e-05",1.2855703830718994,squared_sobel
254.86199484873288,0.7024941713578,0.10561167641105475,0.34874628731941776,"0.7066886082609686,0.707523198998061,0.0014606986458648328,-1.3899327211876448e-05",1.4432082176208496,squared_sobel
252.4411117673897,0.69745813676544,0.10501482629979084,0.34857931059648517,"0.7068035255579921,0.7074088140701419,0.0012356124391745564,-0.00013891208938950617",1.6833100318908691,squared_sobel
260.61706477334894,0.6859056078291879,0.10352784555049287,0.34792992600272926,"0.7072062724974602,0.7070069586342969,0.00048662411510498344,-0.00046019550243905916",1.8632850646972656,squared_sobel
394.677543293689,0.6804039256552095,0.10273054174448147,0.34762075869801223,"0.7074020231560769,0.7068111527587668,0.00012139073382748252,-0.0005976912265343055",2.0527758598327637,squared_sobel
569.8498105154014,0.6803529138188386,0.10279515342200907,0.34755374894189506,"0.7074000838831733,0.7068130840673092,9.281206903473351e-05,-0.0006139212147670826",2.20933198928833,squared_sobel
674.6392816510102,0.6803282797564653,0.10284756027341596,0.34759527992520695,"0.7073628712095928,0.7068503367072317,0.00011637108485046921,-0.0005969830523018227",2.4178640842437744,squared_sobel
727.8700833018465,0.6803410728393678,0.1028695347047126,0.34763861148581654,"0.7073720041204027,0.7068412132280971,0.00015834905748486096,-0.0005674455859206614",2.6929867267608643,squared_sobel
755.3467519680511,0.6803281587763629,0.10284609741799643,0.3476312129780979,"0.7073587053226155,0.7068545220860261,0.0001387095157425777,-0.0005721630181093142",2.8438024520874023,squared_sobel
765.3634832061213,0.680326010018195,0.10285456852893936,0.3476399188688445,"0.7073592019686598,0.7068540064987375,0.00016041950543927385,-0.0005891965086866653",3.0481934547424316,squared_sobel
775.8172608351101,0.6803270981718281,0.10284388590584312,0.3476037373784241,"0.7073504064235566,0.7068628252807833,0.00010669414678872098,-0.0005808483945352382",3.3803353309631348,squared_sobel
652.3245697434004,0.6805293697474486,0.10288996298720315,0.3477111073717102,"0.7073612727842183,0.7068519471742051,0.00024791519184377787,-0.0005413678814499696",3.638871669769287,squared_sobel
679.5707138815294,0.6818121135324644,0.1032694942938816,0.3482159693375665,"0.7072379601881363,0.706975139581846,0.0007207514057923898,-0.00031654314772502017",3.891782522201538,squared_sobel
638.8927745263522,0.682807521654888,0.10340083023922839,0.3481378929143204,"0.7072154754704024,0.7069976424752478,0.0006980476616668589,-0.00034281055483802674",4.082683563232422,squared_sobel
682.5702415019819,0.6836451571544888,0.10362087958963415,0.3480717450680429,"0.7071592687136236,0.7070538692650491,0.0006790352188042249,-0.0003654324939985442",4.251378297805786,squared_sobel
727.1034068286424,0.6846045387408125,0.1037022534838902,0.3480388049716797,"0.7071617898214326,0.707051374263448,0.0006551552398003316,-0.000357687474541863",4.43895959854126,squared_sobel
725.0144511613045,0.6857740060140658,0.10385520710789858,0.3480613445509946,"0.7071319937863143,0.7070811252326211,0.0007058275715884423,-0.00035708682640345435",4.658851146697998,squared_sobel
836.6724065403681,0.6867900004395407,0.10401882377555247,0.34812948064189164,"0.7070916617804912,0.7071213901262474,0.0007890359116719421,-0.0003144658281315444",4.840439081192017,squared_sobel
1016.1114761926442,0.6882871248682668,0.1042362075433001,0.34836031064514744,"0.7070432051826667,0.7071696291352929,0.000990500078504948,-0.00020135359043396909",5.135114908218384,squared_sobel
1042.895882213419,0.6892306613287696,0.10430843086840222,0.3485835994647422,"0.7070399885895952,0.7071725599547977,0.0011876668494039417,-0.0001201235113992671",5.320143461227417,squared_sobel
992.4879615851937,0.6901691921431603,0.10443881164125654,0.3486538131832465,"0.7070203673470159,0.707192030093722,0.0012759456444036243,-6.849177680740794e-05",5.480175018310547,squared_sobel
1004.8544602484283,0.6911977095717965,0.10457270068515226,0.34856218755416457,"0.7069880928601108,0.7072244241935799,0.0012010581701173664,-8.852883535478196e-05",5.688058376312256,squared_sobel
905.5797995769483,0.6922195561807616,0.10472866029969014,0.348543649875969,"0.7069490029314407,0.7072634932442515,0.0012047649200145406,-8.318454209955689e-05",5.8832480907440186,squared_sobel
771.2155148787554,0.6933578674933275,0.10482837500230348,0.34847980415382573,"0.7069092076871418,0.7073033660235708,0.0011443549661064552,-0.00010464499769816829",6.083329916000366,squared_sobel
656.2558196126677,0.6945779628751816,0.10488801619755314,0.3486499805438491,"0.7069002871127738,0.707312009071053,0.0013049898236803096,-5.3900917516272684e-05",6.296638011932373,squared_sobel
559.154452600292,0.6958633347962653,0.10506944307326388,0.34876704092346983,"0.706874981351104,0.7073370714842007,0.001424076704614147,7.040636046294766e-06",6.538373231887817,squared_sobel
494.3902276589688,0.6968055472286598,0.10519110145592724,0.34874789584606153,"0.706823580495284,0.7073883828012084,0.0014493721266590192,3.541406714827735e-05",6.720231294631958,squared_sobel
focus_value,x,y,z,quaternion,timestamp,metric
416.9906826421694,0.6980739874078591,0.10518516778675177,0.34878618750533397,"0.7068319675372388,0.707380017283224,0.001442180772147749,3.0503151967437866e-05",0.0,squared_sobel
363.26275103743336,0.6995946444060556,0.10522021439685438,0.3487662620167489,"0.7068648638591238,0.707347058904554,0.0014831086034899838,5.3752863058659136e-05",0.27006101608276367,squared_sobel
331.91302798691055,0.7005575547153902,0.10534897052205176,0.34883688797089013,"0.7068119210564761,0.707399840652488,0.0015392643642078868,6.604926796115156e-05",0.47565674781799316,squared_sobel
302.4541259532282,0.7013740336478148,0.10541963370193552,0.3488350145525047,"0.7067970493435158,0.7074147421095716,0.0015194870489323722,6.960212739174775e-05",0.6325359344482422,squared_sobel
272.5171204149179,0.7024367650677114,0.10539384114035981,0.3489743613795623,"0.7068117922502747,0.7073997581064306,0.0016312090783257949,0.00010827677967454166",0.8354620933532715,squared_sobel
262.1186400738002,0.7024488278037185,0.10540877196004064,0.3488711453301152,"0.70679396007445,0.7074177750190285,0.0015442715232724495,6.938924005215336e-05",1.043182611465454,squared_sobel
257.1442728130244,0.7024650121009224,0.10540190310951346,0.34887398754398974,"0.7068134872748105,0.7073982020553647,0.0015713201963550416,9.427671614566694e-05",1.3232166767120361,squared_sobel
254.9573800188184,0.7024603782433013,0.10544124261690702,0.3488528158559512,"0.7067892086301298,0.7074224966223934,0.0015558028234258013,7.289793631384322e-05",1.5309996604919434,squared_sobel
269.74096644880325,0.6990675758747936,0.10511695214999674,0.3486728069550584,"0.7068327262214444,0.7073794412767886,0.0013502100855615682,-1.157686109591038e-05",1.7259104251861572,squared_sobel
304.6619915924722,0.6849517971742353,0.10340125306289422,0.3478740336319931,"0.7072391617566346,0.7069741103613786,0.0003950259647296477,-0.0004683065207181003",1.958068609237671,squared_sobel
534.9367563818021,0.6803523726974761,0.10273128996741224,0.3475360111899165,"0.7074072426230343,0.7068059095018006,7.096751925802689e-05,-0.0006279660971053517",2.193532705307007,squared_sobel
634.2524652928075,0.6803394034536208,0.10284890612899472,0.34754664152500303,"0.7073657532237508,0.7068474483924609,7.71991214154122e-05,-0.0006082002619059276",2.3636584281921387,squared_sobel
704.5978975627224,0.6803214815815675,0.10289393211509011,0.34756975783015975,"0.7073381651220317,0.7068750360260524,0.00010273191719125368,-0.0006269378899502828",2.5558414459228516,squared_sobel
740.4182930731308,0.6803220125283725,0.10284401903010518,0.34762685557821327,"0.7073606182756823,0.7068525943024354,0.0001456141448170649,-0.0005868876229432031",2.7971439361572266,squared_sobel
757.1089053751384,0.6803206178675503,0.10287809292231406,0.34762632175683983,"0.7073449862154673,0.7068682298433142,0.00013978201349762757,-0.0005971390194980121",2.9637646675109863,squared_sobel
768.2699125967997,0.6803237739159819,0.10284034605990792,0.34761278199957607,"0.7073605079756841,0.7068527040368235,0.00012977857334489453,-0.0005913626087049522",3.189194917678833,squared_sobel
777.403312735631,0.6803235925653419,0.10286310578969374,0.34761263855434865,"0.707351594974803,0.7068616220932948,0.0001278600506450251,-0.0005932537785125168",3.413924217224121,squared_sobel
779.8173774410893,0.6803261306785428,0.10285813755593393,0.34760630111901636,"0.707369570509421,0.7068436391902114,0.00011279265116331314,-0.0005896876065267596",3.608572006225586,squared_sobel
679.1871443027426,0.6809629913488363,0.10302271171022304,0.34792308609880307,"0.7073193576246433,0.7068938565681475,0.0004520706508666082,-0.00044441849635399173",3.7950704097747803,squared_sobel
704.322553735574,0.682038995820957,0.10327936763813109,0.3482331960731978,"0.707240510851696,0.7069725641485978,0.0007469396266560639,-0.00030892164522750725",4.00423264503479,squared_sobel
674.2226595742602,0.683493867145151,0.10358188596153385,0.34802509882847743,"0.7071720192034806,0.7070411453343042,0.0006515483348628516,-0.0003599233179229712",4.278605699539185,squared_sobel
708.7759452264959,0.6842862411070573,0.10363588609767405,0.3480324489272837,"0.7071823036468121,0.7070308709031417,0.0006635526209810218,-0.0003109608532796022",4.443415880203247,squared_sobel
615.6441423385537,0.6853067920643539,0.10374646270101724,0.34795438869795325,"0.7071813189584557,0.7070318766736563,0.0006081649021739139,-0.0003709702932019883",4.643089294433594,squared_sobel
782.332747157581,0.6865315393131015,0.10392861990904216,0.34799028609236504,"0.7071344547854377,0.707078707376143,0.0006746653359010479,-0.0003305408737086201",4.873035192489624,squared_sobel
853.8910461612801,0.6878010139140612,0.10411323400700573,0.3481068411480489,"0.7070873003788025,0.707125808830592,0.0007448005286247309,-0.00029223427384180914",5.112725496292114,squared_sobel
885.3541700753453,0.688826748523464,0.10421298664382916,0.3482484083715117,"0.7070824356932839,0.7071305002041286,0.0009145124147661903,-0.00022018663681916262",5.29089617729187,squared_sobel
903.1730089300556,0.6897580138433819,0.10436358464897415,0.34832607407402283,"0.707046555953073,0.707166305330831,0.0009701611556015767,-0.0002076221862876878",5.4725775718688965,squared_sobel
715.0474796855051,0.6907016503685777,0.10446386285062685,0.3482902817736301,"0.7070126451424255,0.7072001925199463,0.0009907181762720155,-0.00016058006389087435",5.632678508758545,squared_sobel
805.7704159919372,0.6919720272540897,0.10463490724731783,0.34826748423234366,"0.7069784613407094,0.7072343905965037,0.0009688646576131792,-0.00018237102372255343",5.890721559524536,squared_sobel
779.9156823351639,0.6927181360901544,0.10477299220539049,0.34817109551369185,"0.7069291062767341,0.7072838086649215,0.00088949910071544,-0.00024797292338883887",6.047903776168823,squared_sobel
738.4499131179273,0.6933255001811073,0.10482664840182185,0.3481877727014271,"0.7069020958330989,0.7073107709045593,0.0009215350694803751,-0.00022592539891633486",6.163106679916382,squared_sobel
675.9470596629055,0.6943665720732994,0.1049621293867578,0.348347854484657,"0.7068464501810174,0.707366230382666,0.0010380844276462573,-0.00018536837023502666",6.3673765659332275,squared_sobel
593.7800939209587,0.6954346779914776,0.10506448065587852,0.3484474447395658,"0.7068245039672083,0.7073880400198244,0.0011232023618783064,-0.00014087184112228376",6.56662130355835,squared_sobel
524.9444006643848,0.6964181105409548,0.10525276940248873,0.3483847052731623,"0.706746144456114,0.7074663847433742,0.0010839844663822562,-0.0001634999523652261",6.7574639320373535,squared_sobel
focus_value,x,y,z,quaternion,timestamp,metric
442.253741952559,0.6975982577240321,0.10524091123822832,0.3484844867095035,"0.7067567264890966,0.7074556658556401,0.0011805864321339395,-0.00012894512610140703",0.0,squared_sobel
396.3197452035801,0.6987796857427172,0.10529827525794881,0.3486741774054985,"0.706776882414208,0.7074351458914572,0.0013972688157210553,-2.196001247823349e-05",0.206085205078125,squared_sobel
355.51918846722543,0.6998140811164626,0.10544088755382774,0.3486137019751475,"0.7067283712617644,0.7074837593305588,0.0013175156403643247,-6.074315504380789e-05",0.4127981662750244,squared_sobel
323.8774672164651,0.7006881257462109,0.10557085406126088,0.3485462977294671,"0.7066821565993645,0.7075299514105773,0.0012987977095452036,-0.00010259399067250732",0.592573881149292,squared_sobel
284.8625641849688,0.702166482460155,0.10553511506852913,0.34860012392359996,"0.7067104910014056,0.7075015987076251,0.001328295200947769,-7.325684948761448e-05",0.8856542110443115,squared_sobel
