focus_value,raw_focus_value,x,y,z,quaternion,timestamp,metric
116.31262666307495,117.6895511596245,0.6702200474605666,0.08324674402076374,0.3141553163353412,"0.7071791334375201,0.7070321744806125,0.0017634907916324735,0.0002599615410046413",0.0,combined_focus_measure
116.65216297283114,116.99169928258732,0.6702271806351064,0.0832489064070398,0.31415631386912496,"0.7071747170767949,0.7070365616007924,0.001774033682725209,0.00026998440040811353",0.32555651664733887,combined_focus_measure
119.53020176151018,122.40824055018923,0.6716657640863564,0.08361828018374427,0.3142346046090657,"0.7071040008846653,0.7071066895327018,0.0019753166993496064,0.0003995934682055475",0.739307165145874,combined_focus_measure
123.39033579355956,127.25046982560893,0.673182428851616,0.08385061072307576,0.3142616560644935,"0.7070513620229285,0.7071589942383093,0.0020820707139369374,0.0004396713848335112",0.9580240249633789,combined_focus_measure
127.1291000619212,130.86786433028286,0.6753262426742549,0.08384309516792976,0.31438742235391814,"0.7071485973937436,0.7070612831650156,0.0022216371775169597,0.000517089309714453",1.2903165817260742,combined_focus_measure
135.24955523256642,143.37001040321167,0.6774985059663001,0.08412391345779369,0.31424167549120985,"0.7070273094640265,0.7071827392378734,0.0021748926691245443,0.00047627508402478205",1.644477367401123,combined_focus_measure
139.6542750276943,144.05899482282217,0.6801087275833522,0.08410618168542137,0.31433437722794816,"0.7070959416927016,0.707113730291082,0.0022737379313334536,0.0005760133350901182",2.0460257530212402,combined_focus_measure
149.84859965240167,160.04292427710908,0.6820700817981566,0.08432340731084653,0.3144657388526847,"0.707057588560296,0.7071515437374968,0.0024202904117348657,0.0006346993754171263",2.3682034015655518,combined_focus_measure
165.94077900714544,182.0329583618892,0.6836731466153161,0.08449077881127279,0.3145217486828581,"0.7070156934050619,0.7071932718035421,0.0024554873762401824,0.0006754083994621981",2.6124064922332764,combined_focus_measure
202.3613812873844,238.7819835676234,0.6855111368050424,0.08473576055058127,0.31453049986212456,"0.7069483023898888,0.7072604315461616,0.002516983132110478,0.0006667181594659122",2.9227492809295654,combined_focus_measure
232.21152422576378,262.06166716414316,0.6880844163636847,0.08483971247821495,0.3147191718925435,"0.7069566857436391,0.7072514945850518,0.0026508779147173017,0.0007353474426799753",3.299344778060913,combined_focus_measure
277.8734967819427,323.53546933812163,0.690254339202923,0.08503855586805974,0.3148736850209406,"0.7069320082656655,0.7072755583965187,0.00279139603114159,0.0007926490793637512",3.601224184036255,combined_focus_measure
320.93536361375993,363.9972304455772,0.6933357825601157,0.08514525576788957,0.3147041448836469,"0.7069343955083301,0.7072734851336632,0.002731132307947502,0.0007201322587954171",4.008597135543823,combined_focus_measure
363.8946918293392,406.8540200449185,0.6948421509783722,0.08531601296891614,0.31471494626222396,"0.7068813528726433,0.707326420627256,0.0027374980903570657,0.0007705503102397477",4.251795768737793,combined_focus_measure
396.62740703712404,429.36012224490884,0.6972201750337481,0.0855401632571712,0.3149968209884404,"0.7068253996022257,0.7073812013157105,0.0029848264086629176,0.0008839194570601284",4.609468460083008,combined_focus_measure
411.09249780922835,425.55758858133265,0.6995710386529556,0.08585486971917528,0.3150616496448623,"0.7067232291584764,0.7074829300746153,0.0030567571377855015,0.0009150172968033333",4.982889175415039,combined_focus_measure
454.8307601024902,498.5690223957521,0.7015873753893892,0.0861124379994955,0.31512453596173107,"0.7066440041311792,0.7075617450116002,0.003125201162384854,0.0009281914069470429",5.291664361953735,combined_focus_measure
514.6467381376426,574.462716172795,0.7036867803920077,0.08638921148153544,0.3151584686849854,"0.706541931797544,0.7076636630856169,0.003125757036690674,0.0009317741082615683",5.646714210510254,combined_focus_measure
507.744158155405,500.84157817316736,0.7054484817152035,0.08666686017627613,0.3152056705627422,"0.7064642338168624,0.707740613096919,0.0032476399549250137,0.0009817053906753593",5.920554876327515,combined_focus_measure
470.9897401695962,434.23532218378733,0.7073998726059864,0.08689145982238841,0.3152302157733213,"0.706414769116011,0.7077897085286957,0.0032913785452260195,0.0010340710366638932",0.0,combined_focus_measure
431.76170529102274,392.5336704124492,0.7094143888236686,0.08710098365775151,0.31524333578768515,"0.7063354923047133,0.7078686813744977,0.003325441423590072,0.0010216061504088629",0.3095076084136963,combined_focus_measure
408.70699910590304,385.65229292078334,0.7121036493267305,0.0870596262742325,0.31525691267427247,"0.7063538770332769,0.7078500881970919,0.003368469518893724,0.0010518804721484538",0.6422207355499268,combined_focus_measure
392.718987298497,376.73097549109093,0.7122632943282013,0.08712514890979614,0.3152761240181879,"0.7063383648538237,0.707865801102811,0.0033304376250035935,0.0010149630180966076",0.9556708335876465,combined_focus_measure
