timestamp,focus_value,ema_last5fv,x,y,z,metric
0.0,2722.5361510000002,2722.5361510000002,0.5648796871132569,0.18267252268051615,0.2655050059620251,fswm
0.2454519271850586,2734.4857855599994,2724.708811829091,0.5648920258236602,0.18266789418694018,0.26551572536584456,fswm
0.5128331184387207,2864.5653543099997,2750.137274098347,0.5648995858271256,0.18264631422173683,0.2655125584407084,fswm
0.7100656032562256,3099.4580145600003,2813.650136000466,0.5657165584653354,0.1830497604817146,0.2661052960647457,fswm
0.8840794563293457,2340.2814846399992,2727.583108480381,0.5665808863453009,0.18327075144524238,0.266256522276233,fswm
1.1244487762451172,2237.7977879100004,2638.531232013039,0.5678482961968171,0.1834777414704827,0.26617435645036797,fswm
1.360619068145752,2400.20668231,2595.1994957033953,0.5690074087598819,0.1835733877203054,0.26653454633312007,fswm
1.5094773769378662,2340.2197589999996,2548.839543575505,0.5697097442586748,0.18367960020137175,0.266505197273933,fswm
1.6845433712005615,2406.2797839100003,2522.919587272686,0.5706250139083621,0.18364474007642811,0.2664330211558831,fswm
1.8373568058013916,2537.8873449599987,2525.6409977612884,0.571463867708006,0.18357428828990796,0.2665050669674395,fswm
1.99698805809021,2346.11285679,2492.9995175846907,0.5722366085945362,0.18375813763410961,0.2667765814829431,fswm
2.279794692993164,2400.21041775,2476.1287721602016,0.5736375459424923,0.18391133388632608,0.26660099339189275,fswm
2.517723798751831,2668.9016361599997,2511.1783837965286,0.5749683859898282,0.18380554701059318,0.26655141779427444,fswm
2.757521629333496,2905.554252390001,2582.8830871771597,0.5762129790644026,0.1840501494870944,0.2665899133432437,fswm
2.9561214447021484,2769.813294389999,2616.8703975794942,0.5771997842606016,0.18414595550271962,0.26665881095235366,fswm
3.1100237369537354,2579.6210169599995,2610.0977829214044,0.5779498977533676,0.1842588209427088,0.266791657609353,fswm
3.290224075317383,1964.7069391599998,2492.7539931466035,0.5789620290107271,0.18423293318903083,0.2668081313135918,fswm
3.554591417312622,2195.42860476,2438.6948316217663,0.5801651885566014,0.18452246173901668,0.26706437364749264,fswm
3.8032076358795166,2417.9995240000007,2434.932048417809,0.5814467089368341,0.1844736488671912,0.26700588234505657,fswm
3.9539239406585693,2267.777641110001,2404.540337998207,0.5821759282642764,0.18463285996579204,0.2670568785907482,fswm
4.121666669845581,2376.0898907100004,2399.3675294003515,0.5830027890704681,0.18478213868052304,0.26713737954432815,fswm
4.3936991691589355,2080.13059984,2341.3244512984693,0.5845254020087755,0.18445797997866475,0.26714543472891267,fswm
4.591788291931152,2213.4823227100005,2318.080427918748,0.5854244994535399,0.18478863942303547,0.26719094927400866,fswm
4.793424844741821,2171.01898759,2291.3419842226117,0.5865928177274021,0.1847100798210934,0.26712783513725735,fswm
4.904721260070801,2477.9649937499994,2325.2734405003184,0.5871945387450945,0.1847504981845506,0.2671771875727497,fswm
5.079834461212158,2662.9462787100006,2386.668501992988,0.5880497412839302,0.1849661992369434,0.26729543161775954,fswm
5.317472696304321,2781.501959909999,2458.4564034324444,0.5892407671715797,0.18517171122200363,0.2672855357073104,fswm
5.516046047210693,3110.6623097499996,2577.0392954901818,0.5902591960417466,0.1853028147691905,0.26730723885498786,fswm
5.758521795272827,3250.5074709999994,2699.488054673785,0.5915966567824549,0.1853248825268411,0.2673777071083795,fswm
5.91341233253479,3608.4820383099996,2864.7596880621877,0.5923912926145796,0.18527052501327448,0.2674634181508029,fswm
6.026210308074951,3389.77437399,2960.216903685426,0.5929553840018859,0.18540052129479115,0.2675371247962157,fswm
6.269056558609009,4045.92694375,3157.618729151712,0.5941063190136514,0.18552269632206764,0.26748259157790244,fswm
6.426267147064209,3893.469923040001,3291.4098553132194,0.5948568661682806,0.18539515062833523,0.26765181473477945,fswm
6.646220922470093,4068.19800639,3432.644064599907,0.5959252423839968,0.18566726193931865,0.2675366420572684,fswm
6.846614360809326,4580.752460760001,3641.391045719924,0.5969895861669897,0.1856778600441454,0.2676118893252244,fswm
6.999834299087524,3972.239741590001,3701.545354059938,0.5978165633219522,0.18564692074386532,0.2676962855651186,fswm
7.293514251708984,3705.44901084,3702.255109838131,0.5994933688443241,0.18577319233557915,0.267770810730214,fswm
7.55965518951416,3807.5170158400006,3721.393638202107,0.6009972466935102,0.18580627973976138,0.2679667500479925,fswm
7.672170400619507,3875.85191136,3749.476960594451,0.6015931058178177,0.1859219354274016,0.2679557660503397,fswm
7.884416341781616,4302.78419836,3850.078276551824,0.6026483341880264,0.1861069430304443,0.26803427258365353,fswm
8.10936689376831,4469.65207975,3962.728058951492,0.6039644881523539,0.18574298765831257,0.26822505781710404,fswm
8.151757955551147,4151.998329240001,3997.1408353675847,0.6041838396810979,0.18577851551869892,0.2681895187380854,fswm
8.353487014770508,4469.370510389999,4083.000776280751,0.6051363960347776,0.1861082135826569,0.2681061482073108,fswm
8.626618146896362,4617.7778673600005,4180.232974658797,0.6064162772965892,0.1861724023434437,0.26802386409558376,fswm
8.843669414520264,4847.22005775,4301.503353402652,0.6075538476373512,0.18627638225108156,0.26807561610237424,fswm
8.994186162948608,4966.63213759,4422.435859618533,0.6082773707526136,0.18632841367673458,0.2681592376316314,fswm
9.194521188735962,5031.72047671,4533.214880907891,0.6094199567955894,0.18617509712773972,0.2682204855730066,fswm
9.405361890792847,5278.24278951,4668.6745006537285,0.6104879414650897,0.18645517569728554,0.2682894010100114,fswm
9.59999942779541,5219.03566911,4768.740167645778,0.6115517132051435,0.1863206490804306,0.2684106760595978,fswm
9.74910020828247,5485.19855676,4899.005329302909,0.6123762373904885,0.18635393810334755,0.2684461514725972,fswm
9.952144145965576,6760.972479359998,5237.54481113147,0.6134229832109728,0.18666183097064176,0.2686946044505279,fswm
10.156918287277222,7543.473759989999,5656.804620014839,0.6145518691571923,0.18662237124789163,0.26862607809427996,fswm
10.317279577255249,7932.869808789998,6070.634654337596,0.6153041302617379,0.18666885844691508,0.26866643804684553,fswm
10.558606147766113,9482.74722016,6691.018757214397,0.616381825999077,0.18686518432180235,0.26879280881076467,fswm
10.789498805999756,9452.516178310003,7193.109197413598,0.6177231731291106,0.18674768234224337,0.26869400938526133,fswm
10.950155258178711,9697.293626710001,7648.415457285671,0.6184215066566092,0.18692309768143883,0.2689195119150793,fswm
11.151185274124146,9813.89775391,8042.139511217368,0.6194288752563364,0.1870684124167028,0.26912710636862003,fswm
11.314642190933228,10547.105,8497.587781905118,0.6203051126155649,0.1869506185092393,0.2690186026936874,fswm
11.59322738647461,10913.038617440001,8936.760661093278,0.6216828895373655,0.18732523198014103,0.26893007034164257,fswm
11.844964742660522,11175.30718911,9343.769120732682,0.6230448161837404,0.18725610766592143,0.2691930652814904,fswm
12.029399633407593,11081.03143991,9659.634996946741,0.6239333891623406,0.18745591261461744,0.2691603839375329,fswm
12.241116523742676,11428.120936640002,9981.177895072788,0.625023664438462,0.1875408492076473,0.26904771649286463,fswm
12.40700364112854,11515.914297110001,10260.220877261372,0.6257634119486661,0.18763076154970337,0.26910534345857995,fswm
12.634898662567139,10759.720479189999,10351.03898670294,0.6270063376022945,0.18755724312609723,0.26922365077436344,fswm
12.803192615509033,11954.302240960002,10642.541396567862,0.6279402053799944,0.18733553205050205,0.26913427917317645,fswm
12.989563465118408,11411.354393750002,10782.325577873706,0.6288546471315266,0.1876637824719312,0.26932822153130276,fswm
13.200207948684692,11439.188185510002,10901.755142898486,0.6300809025827975,0.18766675230288554,0.26930364643791915,fswm
13.433760643005371,11902.685138789999,11083.742414878761,0.6312093172056014,0.18794734921892567,0.2694449818372865,fswm
13.640518426895142,12762.93919776,11389.05092085717,0.6323667192113432,0.1878475635577046,0.2695350241919296,fswm
13.829793691635132,13042.7189,11689.717826155866,0.6333691903457171,0.1880985934286865,0.2695018545966177,fswm
13.989585638046265,13788.54640224,12071.323021807526,0.6341965194717827,0.1882172021930374,0.2696779195842668,fswm
