timestamp,focus_value,ema,dema,dFV,smooth_ddFV,ratio,x,y,z,metric
0.0,3018.6215382550754,3018.6215382550754,3018.6215382550754,0,0,1.0,0.4370540260268243,0.21011797023347262,0.26632700926904485,fswm
0.29196667671203613,2966.687192958648,3012.129745093022,3016.4576072010577,-2.1639310540176666,0,0.9992831393314484,0.43704866448714214,0.21014597105960275,0.2663468456910826,fswm
0.450930118560791,2959.993012252102,3005.6126534879068,3012.8426226300076,-3.6149845710501722,-0.7255267585162528,0.9988015795208193,0.43705004328769265,0.210129580345839,0.2663332031275103,fswm
0.47390174865722656,2939.649356210989,2997.367241328292,3007.6841621961025,-5.15846043390502,-1.1345013106855504,0.9982878427186476,0.43705431605548684,0.21013924978007564,0.266335290436843,fswm
0.6951456069946289,2918.033806038766,2987.4505619171014,3000.9396287697687,-6.744533426333874,-1.360287151557202,0.9977575659335822,0.4370841648853423,0.21011588593068925,0.2663530508867335,fswm
0.8044488430023193,2910.500497439136,2977.8318038573557,2993.237020465631,-7.7026083041378115,-1.1591810146805699,0.9974332678237531,0.43765583197870306,0.21009902881177406,0.2665071029763595,fswm
0.9191069602966309,2713.287249599568,2944.7637345751323,2977.0792585021313,-16.157761963499524,-4.807167337021141,0.9946019102887529,0.43879881984759067,0.21007674960374004,0.26673446898831094,fswm
1.1349155902862549,2836.21622323676,2931.1952956578357,2961.7846042206993,-15.294654281432031,-1.972029827476824,0.9948625303683962,0.4406694393915285,0.2100515966903595,0.26690780100112976,fswm
1.3348658084869385,2759.1829102294914,2909.6937474792926,2944.420985306897,-17.363618913802384,-2.0204972299235884,0.9941374471023118,0.4423326175072898,0.21002382653329815,0.2669462498210131,fswm
1.5178143978118896,2793.055038100857,2895.113908806988,2927.9852931402606,-16.435692166636272,-0.5462852413787385,0.9944180223382958,0.4438313890571808,0.2100363550184769,0.2668787307536571,fswm
1.6335186958312988,3000.845413489873,2908.3303468923486,2921.4336443909565,-6.5516487493041495,4.668879087976692,0.9977624038055609,0.4446992931362789,0.21003392592325498,0.26681741200111636,fswm
1.7717726230621338,3130.2778575745047,2936.073785727618,2926.313691503177,4.880047112220382,8.050287474750611,1.0016704288737106,0.4457495192374571,0.210109061353975,0.26693156112675087,fswm
1.8855109214782715,3209.1568498183633,2970.209168738961,2940.945517248438,14.631825745261267,8.901033053895748,1.0050000879221344,0.44671194978416484,0.2100911329311887,0.2669472382649022,fswm
2.088022232055664,3350.709478082268,3017.7717074068746,2966.55424730125,25.608730052812007,9.938968680723244,1.0087076519788003,0.4483450231087696,0.21008234964653316,0.26700034592807853,fswm
2.236872911453247,3494.2025129284802,3077.3255580970754,3003.478017566525,36.923770265274925,10.62700444659308,1.0124466863529853,0.44953791854106,0.21013330802646707,0.2669963244831847,fswm
2.3969132900238037,3619.2410895220173,3145.0649995251933,3050.6736782194143,47.19566065288927,10.449447417103714,1.0157136694115472,0.45087633681936484,0.21022882218014333,0.26708426483253384,fswm
2.5673413276672363,3849.0341422600213,3233.061142367047,3111.4694996019584,60.79582138254409,12.024804073379265,1.0199286543875872,0.4522115972532599,0.21021171683318157,0.2670889627447534,fswm
2.775310516357422,4167.339571564023,3349.845946016669,3190.9283150735287,79.45881547157023,15.343899081202704,1.0255373917313781,0.4538834966511452,0.21022344265015674,0.26711538993287876,fswm
3.013010263442993,4569.44370533732,3502.2956659317506,3294.7174320262693,103.78911695274064,19.837100281186558,1.032526307928152,0.45583091376693063,0.2102476944078035,0.26717354614896577,fswm
3.152385711669922,5159.51215706366,3709.447727323239,3432.960863791926,138.24343176565662,27.14570754705127,1.0419591162573951,0.45691036336949287,0.21017191101690488,0.2671173620201165,fswm
3.409794330596924,5800.910479062941,3970.880571290702,3612.2674329581846,179.30656916625867,34.10442247382666,1.0522308806539096,0.45900049546974814,0.21017540736164583,0.2670468163082699,fswm
3.51416277885437,5951.878102642582,4218.505262709687,3814.3467095420187,202.07927658383414,28.438564945701067,1.0559425015822668,0.45989629053875536,0.21021901823868566,0.26705725550804094,fswm
3.7182466983795166,6363.067722657341,4486.575570203144,4038.4229964290603,224.07628688704153,25.21778762445423,1.0587456526504235,0.46160217136332027,0.21019111188884776,0.26722471848126345,fswm
3.9669082164764404,7300.300679762683,4838.291208898087,4305.045733918736,266.6227374896757,33.88211911354421,1.066021498422883,0.4636984871632011,0.21020753451852575,0.26730900466181695,fswm
4.155224800109863,8138.305648591466,5250.7930138597585,4620.29482723241,315.24909331367417,41.25423746877132,1.0732278151727586,0.4652531639872441,0.21029427225967975,0.26732596635126615,fswm
4.318297386169434,8721.786025474747,5684.6671403116325,4975.085598258817,354.7907710264071,40.39795759075214,1.0767896388202849,0.4666731191372059,0.21030166461900246,0.2674609271952866,fswm
4.47469425201416,10226.457249611385,6252.390903974101,5400.854033497245,425.7684352384276,55.68781090138632,1.0855801225585824,0.4679742541406136,0.21034201734162783,0.26743524601449703,fswm
4.681373357772827,11310.089225972113,6884.603194223852,5895.437087072781,494.5830535755358,62.25121461924725,1.0915749713856413,0.4695215280678719,0.21046748327985923,0.26738864300555,fswm
4.919510841369629,12206.172306030436,7549.799333199675,6446.891169115079,551.4540820422981,59.56112154300475,1.093539134401332,0.471396967372862,0.21034997097299168,0.2673740582015195,fswm
5.1308510303497314,12761.748905627006,8201.293029753091,7031.69178932775,584.8006202126708,46.45382985668873,1.0907104843050952,0.4730199445423223,0.21043509785222453,0.2674033436550624,fswm
