timestamp,focus_value,ema,dema,dFV,smooth_ddFV,ratio,x,y,z,metric
0.0,8.75970274240482,8.75970274240482,8.75970274240482,0,0,1.0,0.4370823179827409,0.21008566292414732,0.26641819212010975,sobel
0.11310625076293945,8.695512422992532,8.753589378651268,8.748058240017103,-0.01164450238771586,0,0.9986706737968006,0.43707559293495357,0.21011655249864417,0.2664284650233445,sobel
0.1825556755065918,8.714839506249351,8.74989891461299,8.741555559814111,-0.0065026802029919395,0.0025709110923619605,0.9992566715921888,0.43707897034883003,0.21008921404358344,0.2664053510371498,sobel
0.3133962154388428,8.67733080102591,8.742987665699934,8.729185881389135,-0.012369678424976271,-0.0016480435648111857,0.9985849568374489,0.43710239450638666,0.21010109368097205,0.26645425095886166,sobel
0.4255399703979492,8.590820952117893,8.72849559773974,8.702896398065983,-0.026289483323152396,-0.007783924231493655,0.9969883235756037,0.4370715182958507,0.2100994829041739,0.26640446910163057,sobel
0.5852658748626709,8.7466159866145,8.730221349061145,8.708621562456637,0.0057251643906539584,0.01211536174115635,1.000657845862893,0.4372173316680841,0.21010100991254804,0.26649560481958356,sobel
0.7841465473175049,8.651007968615891,8.722677217590169,8.696308910759969,-0.012312651696667842,-0.0029612271730827255,0.9985861537777978,0.4400731549081134,0.2100179609629357,0.2668545530563735,sobel
0.8719470500946045,8.760403912949922,8.72627023619586,8.705664023040352,0.009355112280383437,0.009353268401984277,1.0010757566660045,0.44141587773015256,0.21003687496086562,0.2669290645606874,sobel
1.0273628234863281,8.743746380919406,8.727934630931436,8.710796795218164,0.005132772177811162,0.002565464149706001,1.00058958996858,0.4443031441367159,0.20994207178974275,0.26702540457613555,sobel
1.1164982318878174,8.525634283731307,8.708667931198091,8.675730494365437,-0.03506630085272633,-0.018816804440415745,0.9959743865369496,0.44600975953259836,0.20986785161375895,0.2670490692815404,sobel
1.2253127098083496,8.626911584766887,8.700881612490358,8.664036309858579,-0.011694184506858107,0.002277655952726238,0.9986520807078489,0.4478711093736984,0.20982568495984424,0.2670793553755235,sobel
1.3594729900360107,8.793589119543938,8.709710898876413,8.68436307465409,0.02032676479551121,0.017149302627547776,1.0023461079880727,0.4500685908029076,0.20985119838603905,0.2671000371204806,sobel
1.467771291732788,8.945333438228758,8.732151140719493,8.729520470947797,0.04515739629370685,0.02098996706287171,1.0051998512620346,0.4522814547979833,0.20982705858090878,0.2672274575388376,sobel
1.557783842086792,8.63751671905265,8.723138338655984,8.712603768900323,-0.01691670204747453,-0.020542065639154835,0.9980621269972647,0.45438378286216724,0.2097528902409345,0.2673389648822514,sobel
1.7126905918121338,9.14601389927941,8.7634122015725,8.790319181098987,0.07771541219866407,0.03704502430349188,1.0089198836834599,0.45688380842748033,0.20972330532787686,0.2675443746880323,sobel
1.7825205326080322,8.88184026297304,8.774691064563028,8.80924016017366,0.018920979074673383,-0.010874704410249403,1.0021524791858931,0.4578859578155192,0.20966396946592408,0.2674810070764353,sobel
1.9344472885131836,9.891886797165533,8.881090658144219,9.008615662651106,0.19937550247744618,0.0847899094962617,1.0226325425181184,0.4602694586077534,0.20964733335165234,0.2674980722853628,sobel
1.9877290725708008,10.54909890574326,9.039948586486984,9.299056954303337,0.29044129165223076,0.08792784933552314,1.032240391035481,0.4612364042653096,0.20962756207863686,0.2675181517474506,sobel
2.1210408210754395,11.32415432787163,9.25749199042838,9.688748355352056,0.3896914010487187,0.09358897936600553,1.0419065506280591,0.46361522739499333,0.20957860547372392,0.26787081730540874,sobel
2.2590482234954834,12.283899287392606,9.545721256805924,10.196684447030838,0.5079360916787827,0.10591683499803478,1.0524253570274842,0.4657365890159052,0.20952310501331717,0.26790882796568666,sobel
2.404144763946533,16.881932716227166,10.24440806246509,11.465519963503068,1.2688355164722296,0.4334081298957408,1.124436087344225,0.4682539153059026,0.2095643194309493,0.2679556360352495,sobel
2.426112174987793,17.190005187681486,10.90589350296189,12.609195859588592,1.143675896085524,0.15412425475451758,1.0997491522169132,0.4686151283132001,0.20956650895123408,0.267957124385096,sobel
2.595142126083374,87.04844133451977,18.15756472501502,26.259683677153916,13.650487817565324,6.330468088117159,2.0825819480934533,0.4713348300534629,0.2094887767480145,0.26784139977695,sobel
2.624523401260376,198.34207533392657,35.31799430681612,58.17458583752373,31.914902160369813,12.297441215460825,2.21535744880796,0.47179850203416274,0.20948861503021926,0.26782496039626064,sobel
2.757636785507202,265.3047706247411,57.221496813285164,97.7187247516831,39.54413891415937,9.96333898462519,1.6797493844580607,0.473905373336089,0.2095024922973402,0.2677201067710354,sobel
2.9249091148376465,156.03563916693844,66.6323675136331,111.78731390106984,14.068589149386739,-7.756105390073719,1.1439702491527288,0.47660416345328555,0.20952299417311757,0.2677280356028341,sobel
2.9458909034729004,85.18870119525934,68.3996373880737,110.85307114881986,-0.9342427522499719,-11.379468645855216,0.9916426764393251,0.4769565646884394,0.20951501710902967,0.26777332622071026,sobel
3.113037586212158,47.34339994275312,66.39428144090031,102.99016136746616,-7.862909781353707,-9.154067837479476,0.929069084871832,0.4794288070526015,0.20938657899064717,0.2679549818955392,sobel
3.2258479595184326,27.680994348598784,62.70730171782398,92.48202094955259,-10.508140417913566,-5.899649237019667,0.897969473215788,0.4808249352087533,0.20932333185896865,0.26795274432707894,sobel
3.3674585819244385,17.29070252929939,58.38191131891688,81.40749454861253,-11.074526400940059,-3.23301761002308,0.8802521150896883,0.4819107352356439,0.20934892115803053,0.26795118710436183,sobel
