focus_value,raw_focus_value,x,y,z,quaternion,timestamp,metric
3295.1653758791763,2840.223240799557,0.6445012763912472,0.10161276203164094,0.20379573420649721,"0.7025113007487903,0.7113591648418677,0.018898569038748814,0.009426293227506061",0.0,combined_focus_measure
3056.8037301057057,2818.442084332235,0.6444856164066377,0.10160583317042982,0.20380254393415714,"0.7025201103653445,0.7113509314070512,0.01888761195255882,0.009413024663435179",0.26555871963500977,combined_focus_measure
2943.266651608629,2829.729573111553,0.6445261817481348,0.1015976160055073,0.20380859928370146,"0.7025299160682369,0.7113414191916531,0.01889364881398942,0.009387886133448384",0.623715877532959,combined_focus_measure
3251.097460211867,3558.928268815105,0.6468207421363273,0.10228180572124594,0.2048222180348579,"0.7023163680323178,0.7115186739795759,0.019883305407077195,0.009876737230932294",0.9957470893859863,combined_focus_measure
4233.832380933727,5216.567301655587,0.6484807510102198,0.10252632816450227,0.20496524463988686,"0.7022894161002983,0.711541030621697,0.020017664347547173,0.00991114975088389",1.2651429176330566,combined_focus_measure
5193.6931741477765,6153.553967361826,0.6503366700823671,0.10277428611130085,0.2049569741928047,"0.7022487110584501,0.7115837306540708,0.019936809381230238,0.009892710289744231",1.6070127487182617,combined_focus_measure
6286.617324836749,7379.541475525722,0.6520640875509582,0.10276252968823468,0.20500879245520956,"0.702305892673992,0.7115277613058182,0.019925173988910395,0.009882583064632825",1.8762166500091553,combined_focus_measure
6319.964806126649,6353.312287416548,0.6540802178926858,0.10303368777553992,0.2051081041516949,"0.7022519659347198,0.7115793836266927,0.01995748605477743,0.009932567072557151",2.1977884769439697,combined_focus_measure
8492.17611579834,10664.387425470031,0.6556315323087726,0.10318873627564386,0.20520193930255504,"0.7022476157563511,0.7115807877469181,0.020043711430385084,0.009965857017395392",2.43617582321167,combined_focus_measure
5788.071757933985,3083.96740006963,0.6576611510868537,0.10326427267468039,0.20557355226394067,"0.7022719666806835,0.7115490758024126,0.020262102243462688,0.010071978547096759",2.7909207344055176,combined_focus_measure
4092.4641011099475,2396.856444285909,0.6600849468460687,0.10354465958978581,0.20559799185974764,"0.7021660889438793,0.7116544086779804,0.020234078253024385,0.010068178767812908",3.2063372135162354,combined_focus_measure
3379.496217413468,2666.528333716989,0.6616904193867028,0.10362790129392672,0.20583366421788596,"0.7021566672899018,0.7116584641461797,0.02037486624713433,0.010154300313180748",3.466341018676758,combined_focus_measure
2582.424754998324,1785.3532925831796,0.6643091958084689,0.10389711824904439,0.20620469473942843,"0.7020961966767074,0.711709171705875,0.020626486117793667,0.010272954408140201",3.8701443672180176,combined_focus_measure
2396.21887397123,2210.012992944136,0.6664146800917072,0.10411935659427467,0.20650694280641999,"0.7020459843622314,0.7117516432273119,0.020824441184342495,0.010362280320792358",4.184194326400757,combined_focus_measure
2429.9994913635533,2463.7801087558764,0.6684997648736482,0.10450074335255213,0.20678266653002908,"0.7018901744005064,0.7118992307024996,0.02098782599384251,0.010448902586783784",4.590310335159302,combined_focus_measure
2397.5838582130564,2365.16822506256,0.6705695937844738,0.10441641836338304,0.20661642209122766,"0.7019662268780484,0.7118317351442689,0.020788392516786346,0.010336338842335672",4.906997919082642,combined_focus_measure
2196.40477429759,1995.225690382123,0.6733587036517279,0.10470198544432653,0.20680056912222233,"0.7019170685519696,0.7118759295536962,0.02089619325963734,0.010413400248071617",5.360737085342407,combined_focus_measure
2042.377743563928,1888.350712830266,0.6754035024485523,0.10499727075514788,0.20731471852061978,"0.7018209049540886,0.7119583060091732,0.02125312677372822,0.010540041570720476",5.713853359222412,combined_focus_measure
1573.9939578428898,1105.6101721218513,0.6773196317549208,0.10505673670051494,0.20725988071999296,"0.7018397608929341,0.7119422975093795,0.021177038104857663,0.01051894024703283",6.029221057891846,combined_focus_measure
1464.0187511375073,1354.0435444321247,0.6793225512184443,0.10521608662471355,0.20736645612105992,"0.7017784153791795,0.7120027908655897,0.021183971922099462,0.010503372844123582",6.396825313568115,combined_focus_measure
