focus_value,raw_focus_value,x,y,z,quaternion,timestamp,metric
1907.4693510409866,1982.634757293333,0.656771874099685,0.10621006521196137,0.3502954522651457,"0.704696628115796,0.7078963261091779,0.04506341140043349,0.015960662777943783",0.0,fswm
1887.7515221809872,1868.033693320988,0.6567674619335498,0.10623479074038421,0.350317157055294,"0.7046893256604209,0.7079020053002122,0.045077870606770085,0.015990333760092124",0.3102996349334717,fswm
1887.397934409938,1887.044346638889,0.6567736659061644,0.10620742242073743,0.35029079938846186,"0.7046941826342464,0.7078987038799963,0.045065341638649295,0.015957725071708454",0.47306394577026367,fswm
1860.7106519002773,1834.0233693906168,0.6567736201501351,0.10624654264747041,0.35031942169423846,"0.7046694672275143,0.7079228703402756,0.04507541236563363,0.015948630240392267",0.6734931468963623,fswm
1891.1684918698916,1921.626331839506,0.6579997180215339,0.10661027108150137,0.3513171349324794,"0.7045168130629104,0.7080146992317115,0.04587503796413162,0.016331768896807024",0.9414751529693604,fswm
1863.9405641793282,1836.712636488765,0.6592868788347818,0.10689528091976794,0.35126198890307775,"0.7044506486418516,0.7080837881875147,0.045824453184787055,0.01633254494586034",1.1905975341796875,fswm
1855.7750895257134,1847.6096148720985,0.6602938689175984,0.1070935646046602,0.3513995415952372,"0.7043994470322219,0.7081286734569587,0.04590038421516962,0.016381562125991497",1.3934917449951172,fswm
1916.159626609523,1976.5441636933326,0.6614175776417348,0.10726314193565137,0.3516581276017251,"0.7043407488686076,0.7081753169766078,0.04605061139093175,0.01646727356945122",1.6211819648742676,fswm
1954.7985327832184,1993.4374389569136,0.662506692041361,0.10739584134829963,0.3518383729621277,"0.7043393972104268,0.7081679807104301,0.04618940098091703,0.016451865267762874",1.828317403793335,fswm
1956.525890912844,1958.2532490424696,0.6640378781688562,0.1075378134222884,0.35192341862062476,"0.7043104343328205,0.7081973215986681,0.04616847116835961,0.016487511648606103",2.120523691177368,fswm
1957.7248688576565,1958.9238468024691,0.6652043385607046,0.10767747477070981,0.35217757772551955,"0.7042958787521166,0.7082006304224833,0.04630567854837896,0.01658211012372395",2.350515604019165,fswm
1964.0876463902478,1970.450423922839,0.6662755690453203,0.1078550720744535,0.3523530183576792,"0.7042303022016552,0.7082570337533212,0.04642592867139526,0.016621935714918677",2.5574862957000732,fswm
1955.4112731951236,1946.7348999999997,0.6671803141362896,0.10790194755979524,0.35242570633430204,"0.7042215784065814,0.7082664028589531,0.04640120291175819,0.016661316158213365",2.7395856380462646,fswm
1896.7511954108334,1838.091117626543,0.6682326892494682,0.10790990830793264,0.3525445780706456,"0.704246077908253,0.7082389183003791,0.046447004495889704,0.016666497199794246",2.9494469165802,fswm
1956.2481261792436,2015.745056947654,0.6692394242231728,0.10807943172801271,0.35271192907230003,"0.704212995718096,0.7082694926862164,0.04648369990321173,0.016662773930609318",3.159571647644043,fswm
2037.945844785856,2119.6435633924684,0.6701679822056283,0.10814036537125167,0.35274652617736235,"0.7042162981344611,0.708267599323947,0.04646205961100705,0.016664039318003625",3.3395674228668213,fswm
2015.7056946684834,1993.465544551111,0.6710122057171066,0.10824020278763533,0.35287934847161034,"0.7041895755427167,0.7082872501631355,0.04654298906375787,0.016732098563042627",3.4998676776885986,fswm
2049.819648919365,2083.9336031702474,0.6721177291710786,0.10839226153820629,0.35309780098232935,"0.7041069232171724,0.7083588031814383,0.04668419294759512,0.016787875441499362",3.713609457015991,fswm
2067.8770770816577,2085.9345052439503,0.673280576213514,0.10857843862431703,0.35333421174513413,"0.7040327318506647,0.7084222053317668,0.04681308317157855,0.016864955373107223",3.941470146179199,fswm
2103.8532783111377,2139.8294795406173,0.6741201017623936,0.10860607996195554,0.3534695227975083,"0.7040606706679563,0.7083912775563105,0.04686161197703357,0.01686295417890287",4.1120264530181885,fswm
2117.4719489311246,2131.090619551111,0.6749171310590266,0.10868074886274037,0.3537637986141187,"0.7040271341477413,0.7084092109343473,0.04705095477167973,0.016982105351429497",4.27225136756897,fswm
2088.561488771674,2059.6510286122225,0.6759236892966853,0.10879371983095677,0.35370550811550894,"0.7040071334821953,0.7084359136027796,0.04695547868550475,0.01696158440101198",4.477985620498657,fswm
2117.239483847504,2145.917478923334,0.6767421918626502,0.10880797729588126,0.3537264610171066,"0.7040237500362143,0.7084219823536034,0.046920522573581716,0.016950482723468704",4.637928247451782,fswm
2105.642694326468,2094.045904805432,0.677989728467783,0.10891155780939257,0.35375684388019946,"0.704003164658444,0.7084467141853075,0.046867730908672904,0.01691783409332387",4.869956970214844,fswm
2078.91741593058,2052.192137534692,0.6796049127717428,0.10900456902768699,0.35409591705282106,"0.7039976106924078,0.7084374010693831,0.04705302748969172,0.01702426237736008",5.186715841293335,fswm
2078.3860024519563,2077.8545889733327,0.680912991350676,0.10906473448596288,0.3542690439963082,"0.7040232469633029,0.7084072128296672,0.04711025994274543,0.017062003231677014",5.439964056015015,fswm
2150.4513887509165,2222.5167750498763,0.6818361867299062,0.10921998514911903,0.3544486052287827,"0.7039765467603459,0.7084445855528694,0.0472267921945139,0.017114932404713373",5.620196580886841,fswm
2069.243110113174,1988.0348314754317,0.6831479145276521,0.1093887638853435,0.3547226899167929,"0.7039302131898532,0.7084759969888859,0.047408598196995035,0.01721747560148908",5.871948719024658,fswm
2062.76606436992,2056.289018626666,0.6843157920000893,0.10942560846573327,0.35470874357968935,"0.703954438004031,0.7084571205060393,0.047336732453112644,0.017201493521860713",6.104740381240845,fswm
2116.4765924782314,2170.1871205865423,0.6856624752094609,0.10957028674486308,0.3548534605491537,"0.703908826037468,0.7084992932464422,0.04737922648065688,0.017214092887520162",6.380983352661133,fswm
2065.7763544968316,2015.0761165154317,0.6869208309007946,0.10966704988718061,0.35501724369708587,"0.7039000464662757,0.7085028938581617,0.04744400231160375,0.017246467001735148",6.630741119384766,fswm
2016.750259554527,1967.7241646122227,0.6881289712069477,0.10980858100533232,0.3552894415432699,"0.7038662295902959,0.7085252848230935,0.04758150196425677,0.01732778922772574",6.864879369735718,fswm
1934.9098026853499,1853.0693458161725,0.6894485959411811,0.10993108465103563,0.35550878062515645,"0.7038356491035871,0.7085468292982984,0.04769680236281286,0.017371954024310344",7.116517782211304,fswm
1928.96353489428,1923.01726710321,0.6906213365907821,0.11014629660024755,0.3557644273242209,"0.703755074473623,0.7086171725023744,0.047818037463288166,0.017433682357010035",7.3465211391448975,fswm
1907.6701956218926,1886.3768563495053,0.6918575968481926,0.1101916084533194,0.35583415912662253,"0.7037650648270616,0.7086053145835385,0.047828442014448996,0.017483758388775625",7.5795323848724365,fswm
1950.9096780753905,1994.1491605288884,0.6932582527854034,0.11041618648902454,0.3559675898423965,"0.7036846728099596,0.7086850342284733,0.04782188335321101,0.01750631273225381",7.870790481567383,fswm
1957.3989092826132,1994.1324233322223,0.6954323824586783,0.11075756215714781,0.3559743959138473,"0.7036024225119022,0.7087772778623871,0.047699399497269285,0.017411740549615105",0.0,fswm
2031.1342137324177,2104.8695181822222,0.6967600698620158,0.1106805608538916,0.3563096349976991,"0.7036675236814101,0.7086959750141613,0.047900489278860606,0.017537794663104816",0.2486281394958496,fswm
